"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US10456","ZCTA5 10456","32601","1432","17.9","2.6","13.2","2.5","10.5","1.8","7.7","1.8","14.6","2.3","15.4","2.0","10.2","1.7","6.4","1.2","2.8","0.8","1.3","0.5","35676","3575","48755","3461","49.7","(X)","(X)","(X)","(X)","(X)","19715","1270","12.9","2.9","6.1","2.0","11.1","2.8","9.3","2.5","16.2","3.6","18.1","3.1","13.0","2.7","9.0","2.1","3.3","1.1","1.0","0.6","44382","4869","57382","5023","(X)","(X)","54.8","(X)","(X)","(X)","5617","779","3.4","2.0","1.6","1.2","6.1","3.0","7.0","5.1","14.6","6.0","23.9","5.6","23.1","5.9","13.9","5.1","4.3","2.3","2.0","1.3","63564","12308","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12886","1059","26.4","4.4","24.3","5.0","12.6","3.3","7.4","3.1","10.9","3.1","9.3","2.8","4.5","1.8","2.4","1.1","1.7","1.2","0.4","0.6","14701","2181","29352","3296","(X)","(X)","(X)","(X)","41.7","(X)",
"860Z200US10457","ZCTA5 10457","26715","1060","13.5","2.0","11.8","2.0","11.4","1.8","7.6","1.7","11.1","2.0","18.3","2.7","9.8","1.6","10.6","1.9","3.5","1.2","2.4","0.8","44911","4433","58366","3761","49.5","(X)","(X)","(X)","(X)","(X)","17936","1112","12.1","2.7","6.1","1.9","10.1","2.1","9.0","2.3","11.4","2.6","21.1","3.5","12.6","2.6","11.1","2.4","3.9","1.3","2.7","1.1","52529","4622","65174","5076","(X)","(X)","56.1","(X)","(X)","(X)","6061","752","3.2","1.7","2.6","1.6","8.3","3.4","5.4","2.6","13.5","4.5","19.4","4.8","16.5","4.7","21.0","5.6","4.6","2.1","5.5","3.2","71872","6715","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8779","748","19.4","4.0","24.0","4.5","14.7","3.9","5.8","2.2","11.4","3.8","12.1","4.5","5.3","2.4","4.0","1.8","2.1","2.0","1.2","1.0","20038","4126","37190","4748","(X)","(X)","(X)","(X)","31.9","(X)",
"860Z200US10458","ZCTA5 10458","28856","1056","10.6","1.6","12.4","2.2","11.1","1.8","7.6","1.3","16.0","1.9","16.9","2.1","10.8","1.8","9.3","1.6","3.5","1.1","1.7","0.7","42107","2257","57371","4601","40.3","(X)","(X)","(X)","(X)","(X)","16966","864","8.7","2.2","5.6","1.7","10.6","2.3","8.1","1.6","17.9","2.9","19.3","3.4","12.1","2.6","11.7","2.2","3.7","1.7","2.3","1.0","49122","4243","66506","7027","(X)","(X)","46.7","(X)","(X)","(X)","6321","774","5.1","4.7","3.1","2.6","6.0","2.4","7.6","3.1","16.7","4.5","18.9","5.8","18.7","4.9","15.8","4.5","3.5","1.9","4.6","1.8","67448","8426","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11890","861","17.2","2.8","21.1","3.9","11.9","3.4","8.2","2.2","12.8","2.7","14.8","2.7","6.6","2.2","5.8","2.3","1.3","0.7","0.4","0.4","24922","5902","38378","2917","(X)","(X)","(X)","(X)","28.7","(X)",
"860Z200US10459","ZCTA5 10459","17919","795","11.5","1.8","11.0","2.3","13.6","2.7","10.3","2.3","12.8","2.4","15.9","2.8","10.5","2.0","7.6","1.8","4.0","1.3","3.0","1.2","39276","5352","58743","5513","51.0","(X)","(X)","(X)","(X)","(X)","11433","751","8.4","2.0","3.9","2.0","13.7","3.4","9.8","3.3","14.9","3.0","17.9","3.5","12.1","2.9","10.8","2.7","5.1","2.1","3.3","1.5","48639","5963","67752","5968","(X)","(X)","57.2","(X)","(X)","(X)","4177","622","0.4","0.6","1.8","2.0","8.4","4.6","12.1","7.3","11.0","3.8","23.2","6.3","11.6","4.9","15.1","5.5","9.3","4.8","7.0","3.8","67079","9980","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6486","742","18.0","3.7","23.5","4.9","15.7","4.7","9.7","3.2","9.9","3.8","13.0","4.9","5.8","3.5","2.9","1.6","0.4","0.5","1.1","1.1","19632","3209","37532","9511","(X)","(X)","(X)","(X)","38.8","(X)",
"860Z200US10460","ZCTA5 10460","22734","814","12.8","2.2","13.2","2.3","12.4","2.2","10.8","2.1","11.9","2.2","12.9","2.4","9.4","2.1","9.9","1.9","3.9","1.2","2.8","0.9","36067","4274","56863","4172","52.2","(X)","(X)","(X)","(X)","(X)","14246","887","8.9","2.2","7.1","2.1","12.6","2.7","11.6","2.4","14.6","2.9","13.1","2.7","11.8","3.1","11.7","2.1","5.1","1.7","3.7","1.3","44510","4398","66693","5987","(X)","(X)","57.9","(X)","(X)","(X)","4719","545","1.4","1.6","3.9","2.6","7.8","4.3","8.5","2.9","11.4","3.7","14.3","4.4","17.2","4.9","18.7","4.4","10.5","3.5","6.3","2.4","78856","9581","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8488","697","19.6","4.7","24.1","4.4","12.9","3.6","11.1","3.2","8.4","2.8","12.1","3.8","5.7","2.6","4.9","2.5","0.8","0.6","0.5","0.4","20593","4332","34059","3656","(X)","(X)","(X)","(X)","39.7","(X)",
"860Z200US10461","ZCTA5 10461","19078","683","8.3","1.6","4.2","1.1","7.8","1.8","6.0","1.6","12.8","2.3","16.2","2.1","11.3","1.9","15.6","1.9","8.9","1.7","9.0","1.8","65023","3928","90619","4886","47.3","(X)","(X)","(X)","(X)","(X)","12225","784","4.2","1.3","1.7","0.9","5.7","2.1","4.3","1.2","13.4","3.2","17.1","3.0","11.6","2.4","17.0","2.7","12.4","2.5","12.6","2.8","83326","7970","107820","6864","(X)","(X)","50.8","(X)","(X)","(X)","7414","634","3.0","1.5","0.7","0.5","3.2","2.0","1.4","0.9","9.8","3.7","15.8","3.9","13.1","3.2","20.2","3.8","16.4","3.4","16.3","4.2","109033","17311","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6853","589","16.5","3.5","8.6","2.6","12.9","3.6","9.8","3.6","13.0","3.3","14.9","3.0","8.9","3.1","12.1","2.9","2.2","1.0","1.0","0.8","38052","6443","52018","4279","(X)","(X)","(X)","(X)","37.6","(X)",
"860Z200US10462","ZCTA5 10462","29538","942","8.0","1.3","4.7","1.0","8.0","1.1","7.5","1.3","10.3","1.6","19.3","2.1","12.6","1.4","18.3","2.0","6.1","1.1","5.1","1.0","63460","3434","80576","4422","49.7","(X)","(X)","(X)","(X)","(X)","18182","892","6.1","1.9","2.3","1.0","6.0","1.4","7.3","1.3","10.0","2.1","20.2","3.0","13.9","2.0","20.0","3.1","7.7","1.7","6.6","1.5","70874","7698","90744","6539","(X)","(X)","54.7","(X)","(X)","(X)","9275","694","2.7","1.5","1.8","1.1","4.3","1.7","6.0","2.3","8.7","2.3","18.3","4.0","13.5","2.8","26.1","4.2","10.6","2.8","8.0","2.0","91068","9788","103002","7944","(X)","(X)","(X)","(X)","(X)","(X)","11356","769","12.3","2.1","8.7","2.2","11.6","2.1","9.2","2.6","11.2","2.6","19.2","3.1","10.1","2.5","13.7","3.1","2.7","1.3","1.4","0.7","43626","7498","57088","4280","(X)","(X)","(X)","(X)","40.4","(X)",
"860Z200US10463","ZCTA5 10463","29575","1231","6.8","1.4","6.0","1.8","8.2","1.7","7.1","1.5","9.4","1.4","15.0","2.0","11.8","1.7","14.7","1.9","9.0","1.6","11.9","1.5","72952","2710","101956","5306","41.1","(X)","(X)","(X)","(X)","(X)","16495","1013","5.3","1.8","3.5","2.1","6.5","2.1","7.2","2.0","8.9","2.0","13.5","2.6","12.2","2.4","14.6","2.4","11.0","2.2","17.1","2.5","84178","7282","122236","8988","(X)","(X)","45.6","(X)","(X)","(X)","9096","793","2.1","1.4","0.7","0.7","2.9","1.3","4.4","2.0","7.3","2.6","8.4","2.7","14.1","3.6","17.1","3.3","16.1","3.5","26.8","3.8","126204","12464","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13080","1073","8.7","2.6","9.7","3.6","10.5","2.4","7.4","2.4","9.5","2.2","17.6","3.6","11.8","2.3","14.8","2.9","5.0","2.3","4.9","1.8","56527","4295","73152","5998","(X)","(X)","(X)","(X)","33.9","(X)",
"860Z200US10464","ZCTA5 10464","2081","302","5.1","4.1","0.0","1.9","0.0","1.9","20.3","10.5","6.3","5.3","4.8","5.1","13.1","8.0","16.3","8.6","15.2","9.2","18.7","10.5","100306","45037","132151","29562","40.7","(X)","(X)","(X)","(X)","(X)","1220","347","1.2","2.3","0.0","3.2","0.0","3.2","9.3","9.6","2.5","3.2","4.7","7.8","17.2","12.4","28.0","15.1","7.5","6.2","29.6","14.2","107500","36896","168125","43847","(X)","(X)","34.8","(X)","(X)","(X)","734","232","2.0","3.6","0.0","5.3","0.0","5.3","6.4","7.0","4.1","5.0","0.0","5.3","19.8","14.2","22.1","11.3","12.5","10.0","33.1","17.7","143289","29979","N","N","(X)","(X)","(X)","(X)","(X)","(X)","861","292","10.7","9.0","0.0","4.5","0.0","4.5","36.0","21.3","11.8","11.2","5.0","6.2","7.3","8.2","18.2","14.8","7.5","8.2","3.4","5.5","37568","23416","68015","20392","(X)","(X)","(X)","(X)","49.1","(X)",
"860Z200US10465","ZCTA5 10465","16221","633","8.2","2.2","3.9","1.3","6.0","1.3","5.2","1.5","9.5","1.9","11.1","2.2","11.1","1.8","16.0","2.0","13.6","2.4","15.5","2.1","90255","7111","110108","6011","52.0","(X)","(X)","(X)","(X)","(X)","11065","603","4.5","1.5","1.3","0.9","3.9","1.4","3.9","1.3","9.2","2.4","12.0","2.9","12.1","2.3","19.7","2.8","15.7","3.2","17.6","2.4","109012","8339","123531","6132","(X)","(X)","52.0","(X)","(X)","(X)","6638","610","1.9","1.3","0.6","0.6","2.6","1.5","2.7","1.4","3.5","1.5","9.0","2.4","12.9","2.9","21.1","4.2","22.7","4.7","22.9","4.1","141229","13602","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5156","557","17.6","5.3","9.2","3.2","11.4","3.7","7.4","3.1","12.3","3.6","10.1","3.5","8.3","2.6","10.4","2.8","6.1","3.6","7.1","4.2","38817","8921","71048","13691","(X)","(X)","(X)","(X)","49.7","(X)",
"860Z200US10466","ZCTA5 10466","25262","1053","8.3","2.1","6.3","1.6","9.0","1.9","5.4","1.5","10.1","1.7","14.8","2.2","12.8","1.9","15.0","2.2","9.4","1.6","9.0","1.7","66328","7672","90341","6299","53.0","(X)","(X)","(X)","(X)","(X)","17976","1007","5.8","2.0","3.5","1.4","8.4","2.4","5.3","1.5","9.4","1.9","14.5","2.8","13.9","2.4","18.5","3.1","9.9","1.9","10.8","2.5","82585","6809","100991","8157","(X)","(X)","54.8","(X)","(X)","(X)","8334","755","3.6","3.5","2.8","2.0","2.4","1.3","2.3","1.1","8.7","2.5","12.4","3.5","12.4","3.1","23.8","5.1","15.3","3.3","16.5","4.4","109332","8032","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7286","799","15.0","5.2","13.0","4.0","11.6","2.8","7.1","3.5","12.1","3.7","17.3","4.0","11.2","3.2","7.2","2.4","4.6","2.1","0.9","0.8","37989","6145","50241","5161","(X)","(X)","(X)","(X)","46.7","(X)",
"860Z200US10467","ZCTA5 10467","38210","1176","11.5","1.4","8.9","1.5","10.3","1.4","9.1","1.3","12.3","1.6","16.5","1.6","11.9","1.5","10.8","1.4","5.0","0.9","3.7","0.7","47806","2533","66931","3653","37.8","(X)","(X)","(X)","(X)","(X)","22338","1097","8.2","1.5","4.3","1.5","9.5","1.8","7.6","1.4","12.7","2.2","20.5","2.7","13.0","1.9","12.8","1.8","7.2","1.4","4.2","0.9","59672","3759","75389","3783","(X)","(X)","44.1","(X)","(X)","(X)","10477","837","3.0","1.5","4.0","2.7","7.3","2.2","4.8","1.8","11.5","3.1","23.0","4.2","14.3","2.7","14.4","3.6","10.7","2.7","6.9","1.7","71338","2724","92446","7238","(X)","(X)","(X)","(X)","(X)","(X)","15872","982","17.1","2.9","15.8","3.0","12.4","2.7","11.5","2.6","12.8","2.5","10.5","2.0","10.0","2.2","7.0","2.2","1.0","0.7","1.8","0.8","28391","4499","49392","6960","(X)","(X)","(X)","(X)","28.1","(X)",
"860Z200US10468","ZCTA5 10468","28608","1215","12.8","2.8","8.3","1.5","9.9","1.8","9.3","2.1","11.8","1.8","17.4","2.6","12.7","2.1","10.7","2.0","4.7","1.8","2.4","0.8","46624","3636","61402","3829","45.4","(X)","(X)","(X)","(X)","(X)","18334","1139","10.0","3.2","4.5","1.4","8.3","1.7","9.6","2.2","15.8","2.3","19.7","3.7","12.2","2.6","13.0","2.6","4.4","1.4","2.5","0.8","51973","4110","65448","3439","(X)","(X)","49.3","(X)","(X)","(X)","6952","777","6.3","2.6","1.9","1.4","5.4","2.6","7.7","3.9","13.5","4.1","14.8","4.3","17.7","4.5","20.6","5.7","7.8","2.8","4.3","1.9","76462","12388","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10274","1093","19.2","4.5","16.1","3.6","13.3","4.0","8.7","3.4","7.4","2.6","14.8","3.7","9.3","2.9","6.0","2.4","4.4","4.6","0.9","0.6","26300","4770","46283","7508","(X)","(X)","(X)","(X)","35.8","(X)",
"860Z200US10469","ZCTA5 10469","23582","1105","7.1","1.8","5.1","1.3","7.0","1.6","6.5","1.5","8.0","1.6","15.6","2.3","12.0","1.9","18.4","2.6","9.7","1.7","10.6","1.6","76018","4576","98334","4684","52.2","(X)","(X)","(X)","(X)","(X)","16775","1030","4.0","1.3","3.0","1.2","4.6","1.2","5.6","1.9","8.1","2.0","15.5","2.6","13.9","2.6","20.5","3.1","12.3","2.4","12.3","2.0","90745","6681","111321","5453","(X)","(X)","54.3","(X)","(X)","(X)","8762","765","1.9","1.3","0.5","0.6","3.3","1.4","4.6","2.8","4.9","2.2","11.7","3.2","13.3","3.6","23.7","4.6","18.8","4.3","17.2","3.2","123641","6295","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6807","783","15.2","4.7","11.6","3.5","14.1","4.8","7.8","2.5","9.4","3.6","16.9","3.8","8.5","2.7","10.8","3.1","2.8","1.4","2.9","1.4","37163","9597","54506","6714","(X)","(X)","(X)","(X)","46.0","(X)",
"860Z200US10470","ZCTA5 10470","6625","498","4.3","2.4","2.2","1.4","6.4","2.5","6.6","3.2","7.2","2.3","20.6","5.9","12.1","3.3","17.3","3.5","8.6","3.1","14.9","4.0","81134","9832","105951","8727","47.9","(X)","(X)","(X)","(X)","(X)","3707","444","1.0","1.3","1.6","1.7","5.6","4.0","1.7","1.6","6.4","3.3","17.9","6.4","11.5","4.8","19.3","5.0","13.5","5.4","21.4","6.1","108668","14430","130922","11237","(X)","(X)","53.3","(X)","(X)","(X)","2139","433","0.0","1.8","1.4","1.6","7.8","6.3","1.9","2.2","8.7","5.0","16.6","8.3","12.6","6.9","22.2","7.1","6.3","3.4","22.5","8.6","104583","18445","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2918","423","8.4","5.1","2.9","2.4","7.4","4.0","12.7","6.8","8.6","3.2","24.9","8.9","12.3","4.0","16.1","5.8","5.3","2.9","1.3","1.0","60847","3759","68512","6963","(X)","(X)","(X)","(X)","39.1","(X)",
"860Z200US10471","ZCTA5 10471","9205","495","2.8","1.1","1.7","1.0","2.2","1.1","6.6","2.6","7.9","3.3","11.6","2.1","12.0","2.7","22.1","4.0","12.6","3.0","20.4","3.3","108738","11977","147500","10511","34.0","(X)","(X)","(X)","(X)","(X)","5152","444","1.7","1.2","0.6","0.8","1.0","0.9","3.5","2.6","5.2","4.5","8.9","3.5","9.5","3.4","26.1","5.4","15.5","4.1","28.1","4.3","128971","21899","182167","16102","(X)","(X)","34.5","(X)","(X)","(X)","4064","427","1.1","1.1","0.2","0.3","0.8","0.9","2.1","2.3","4.2","5.3","8.5","4.3","6.7","2.9","26.9","6.2","17.2","4.7","32.3","5.0","149228","15441","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4053","403","4.6","2.2","3.2","2.1","3.8","2.1","10.8","5.1","11.3","3.7","14.7","3.8","16.2","4.7","17.8","4.6","9.6","4.7","7.9","5.2","77274","8187","100093","13522","(X)","(X)","(X)","(X)","32.6","(X)",
"860Z200US10472","ZCTA5 10472","21950","750","14.6","2.3","7.5","1.5","11.8","1.7","8.8","1.5","13.7","1.9","16.5","2.2","9.1","1.8","9.9","1.7","3.7","1.0","4.4","1.2","43125","3106","60361","3546","47.7","(X)","(X)","(X)","(X)","(X)","15103","847","13.9","2.6","4.7","1.4","9.8","2.0","8.5","2.0","14.5","2.3","17.8","2.8","10.1","2.4","10.7","2.2","4.3","1.3","5.7","1.5","47394","4045","66780","3925","(X)","(X)","52.0","(X)","(X)","(X)","5752","545","4.9","2.4","2.4","1.7","6.5","2.4","4.9","2.0","12.7","3.3","17.8","3.6","12.5","3.7","19.1","4.1","8.0","2.9","11.3","3.5","75870","8242","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6847","627","21.1","4.1","14.9","3.5","17.5","4.0","9.5","3.1","9.7","2.9","12.0","2.7","7.1","2.4","6.1","2.4","1.4","1.6","0.8","0.9","22251","3556","38347","4792","(X)","(X)","(X)","(X)","33.2","(X)",
"860Z200US10473","ZCTA5 10473","22734","950","10.4","2.5","10.4","2.3","10.1","2.1","7.6","1.7","11.2","2.4","15.3","2.5","11.0","2.4","12.7","2.5","6.1","1.7","5.2","1.0","50609","5426","71363","3796","48.0","(X)","(X)","(X)","(X)","(X)","14418","986","8.1","2.9","5.2","1.9","8.1","2.6","7.4","2.1","9.8","2.4","18.8","3.3","12.2","2.8","16.9","3.3","6.2","2.5","7.3","1.7","65656","8065","83415","5223","(X)","(X)","54.1","(X)","(X)","(X)","5183","704","2.6","2.4","2.3","2.2","3.9","2.6","5.1","2.2","8.4","3.4","13.3","4.7","17.7","5.0","18.5","4.6","13.6","5.6","14.5","4.0","96680","5788","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8316","989","14.4","4.2","21.1","5.5","12.8","3.7","8.4","2.9","15.7","5.4","9.4","3.5","8.5","3.2","7.3","3.5","1.6","1.0","0.8","0.7","27965","5942","41543","4893","(X)","(X)","(X)","(X)","35.6","(X)",
"860Z200US10474","ZCTA5 10474","3917","283","11.6","4.2","5.7","2.1","12.5","5.0","12.9","6.4","17.6","6.2","15.7","6.4","6.6","3.6","7.4","3.7","6.9","5.5","3.1","2.6","41279","4909","58859","10813","58.0","(X)","(X)","(X)","(X)","(X)","2551","398","8.7","5.6","4.7","2.1","11.3","5.7","10.3","5.1","19.1","8.5","16.0","7.4","8.6","4.9","6.5","3.8","11.6","9.1","3.1","3.2","47625","6884","67132","14514","(X)","(X)","66.1","(X)","(X)","(X)","772","273","1.6","4.8","2.6","4.1","8.4","8.2","6.7","6.5","7.1","8.5","17.4","12.4","11.7","10.4","8.0","7.2","31.7","22.5","4.8","5.8","87643","53465","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1366","273","20.4","9.7","7.5","5.4","12.5","7.5","21.7","14.1","21.2","10.4","8.5","6.9","1.3","2.0","7.0","6.7","0.0","2.9","0.0","2.9","30867","5040","36080","8480","(X)","(X)","(X)","(X)","33.3","(X)",
"860Z200US10475","ZCTA5 10475","18692","998","4.5","1.5","4.9","2.0","11.4","3.3","9.7","3.5","12.0","3.2","17.3","3.0","15.3","2.7","15.3","3.3","7.1","2.2","2.5","1.3","62383","7059","73880","6072","40.9","(X)","(X)","(X)","(X)","(X)","11374","1119","2.4","1.5","1.8","2.2","9.5","4.1","9.3","4.4","11.9","4.5","18.1","3.9","17.2","4.2","17.0","4.0","9.3","3.2","3.6","2.0","72500","8253","83515","7628","(X)","(X)","41.7","(X)","(X)","(X)","5181","959","1.2","1.0","1.2","1.7","8.8","4.5","7.2","8.6","10.6","6.3","14.0","5.2","21.8","8.0","17.4","5.1","11.8","6.0","6.1","3.9","82982","11088","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7318","810","7.9","2.8","11.6","4.8","14.4","4.9","9.3","4.0","12.2","4.8","16.5","4.3","11.2","3.5","13.3","5.4","3.0","2.3","0.7","0.9","42500","9489","57663","7490","(X)","(X)","(X)","(X)","39.7","(X)",
"860Z200US10501","ZCTA5 10501","469","161","0.0","8.2","0.0","8.2","8.1","10.0","0.0","8.2","3.4","3.5","2.6","4.0","0.0","8.2","19.4","13.0","9.2","7.9","57.4","20.6","231607","105997","260900","51343","63.8","(X)","(X)","(X)","(X)","(X)","372","161","0.0","10.2","0.0","10.2","6.7","10.9","0.0","10.2","3.0","3.8","3.2","5.3","0.0","10.2","17.7","15.8","2.4","4.1","66.9","21.4","250,000+","***","287568","58136","(X)","(X)","64.8","(X)","(X)","(X)","313","156","0.0","12.0","0.0","12.0","0.0","12.0","0.0","12.0","1.9","3.6","3.8","6.4","0.0","12.0","11.8","13.5","2.9","5.0","79.6","16.9","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","97","54","0.0","32.4","0.0","32.4","13.4","18.6","0.0","32.4","5.2","9.7","0.0","32.4","0.0","32.4","25.8","24.2","35.1","25.8","20.6","28.9","166146","78062","158624","58437","(X)","(X)","(X)","(X)","59.8","(X)",
"860Z200US10502","ZCTA5 10502","1879","129","2.1","2.6","0.0","2.1","3.6","3.1","1.6","2.5","1.3","2.0","2.9","2.0","5.9","2.8","6.8","3.2","13.9","5.9","61.8","7.1","250,000+","***","294577","31923","35.8","(X)","(X)","(X)","(X)","(X)","1601","128","0.6","0.9","0.0","2.5","2.1","2.9","0.0","2.5","0.0","2.5","1.3","1.4","3.7","2.6","9.2","4.1","12.8","6.3","70.3","7.7","250,000+","***","327285","36134","(X)","(X)","33.4","(X)","(X)","(X)","1442","142","0.6","1.0","0.0","2.7","0.0","2.7","0.0","2.7","0.0","2.7","1.5","1.6","2.9","2.8","7.6","3.9","12.0","6.4","75.4","8.0","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","278","90","11.2","16.4","0.0","13.4","12.2","12.3","11.2","16.5","9.0","13.3","11.9","10.2","20.9","12.5","0.0","13.4","15.5","10.3","8.3","9.6","68864","43012","90046","32877","(X)","(X)","(X)","(X)","46.8","(X)",
"860Z200US10503","ZCTA5 10503","63","59","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","28.6","45.2","0.0","41.5","0.0","41.5","71.4","45.2","250,000+","***","260817","119780","41.3","(X)","(X)","(X)","(X)","(X)","63","59","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","28.6","45.2","0.0","41.5","0.0","41.5","71.4","45.2","250,000+","***","260817","119780","(X)","(X)","41.3","(X)","(X)","(X)","63","59","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","28.6","45.2","0.0","41.5","0.0","41.5","71.4","45.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US10504","ZCTA5 10504","2540","184","2.4","1.5","0.0","1.6","0.2","0.4","0.0","1.6","5.6","4.5","3.6","2.4","5.4","3.2","11.4","4.3","7.8","2.9","63.7","6.2","247433","24380","396809","45895","42.8","(X)","(X)","(X)","(X)","(X)","2229","173","2.9","1.9","0.0","1.8","0.0","1.8","0.0","1.8","5.1","5.0","2.1","1.5","5.2","3.6","10.0","4.8","7.0","2.9","67.7","7.1","250,000+","***","417685","51503","(X)","(X)","42.9","(X)","(X)","(X)","1902","168","1.5","1.1","0.0","2.1","0.0","2.1","0.0","2.1","4.0","5.7","1.5","1.4","2.8","2.3","10.2","4.7","6.3","2.6","73.7","7.7","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","311","120","3.9","5.8","0.0","12.1","1.9","3.2","0.0","12.1","9.6","8.9","9.0","9.7","6.8","7.4","20.9","14.0","19.3","16.4","28.6","19.9","131023","72889","234207","153913","(X)","(X)","(X)","(X)","42.4","(X)",
"860Z200US10505","ZCTA5 10505","495","122","0.0","7.8","5.3","4.1","9.5","10.2","7.3","6.5","4.6","4.3","2.0","3.0","14.7","10.0","10.5","8.4","13.1","10.9","32.9","13.0","145250","59513","217796","53174","50.9","(X)","(X)","(X)","(X)","(X)","331","96","0.0","11.4","0.0","11.4","0.0","11.4","0.0","11.4","2.1","3.5","1.8","3.4","11.5","10.8","15.7","12.0","19.6","15.9","49.2","18.9","197311","121850","306404","71798","(X)","(X)","44.7","(X)","(X)","(X)","303","102","0.0","12.3","0.0","12.3","0.0","12.3","0.0","12.3","2.3","3.8","0.0","12.3","5.3","8.2","17.2","13.1","21.5","17.3","53.8","20.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","164","71","0.0","21.4","15.9","13.0","28.7","26.0","22.0","18.9","9.8","12.0","2.4","5.4","21.3","21.7","0.0","21.4","0.0","21.4","0.0","21.4","27885","17126","38959","16356","(X)","(X)","(X)","(X)","63.4","(X)",
